timestamp,stonewall_min_xfers,stonewall_max_xfers,stonewall_time_secs,stonewall_bytes_moved,access,bw(mib/s),iops,latency(s),block(kib),xfer(kib),open(s),wr/rd(s),close(s),total(s),iter,start,ordering,nodes,nproc,ppn,xfersize,aggsize_bytes,end,filename
1628452296.0,1289.0,3693.0,45.2,495666069504.0,write,4880.0,610.06,71.84,8192.0,8192.0,0.012435,96.86,0.00046,96.87,0,1628452416.0,sequential,8,16,2,8388608.0,17592186044416.0,1628452456,ior-n8ppn2t8388608.4.out
1628452416.0,3693.0,3693.0,39.4,495666069504.0,read,12006.0,1500.84,39.37,8192.0,8192.0,0.002606,39.37,0.000436,39.37,0,1628452416.0,sequential,8,16,2,8388608.0,17592186044416.0,1628452456,ior-n8ppn2t8388608.4.out
1628533950.0,8058.0,15766.0,45.3,529019174912.0,write,5671.0,5673.0,88.64,1024.0,1024.0,0.020269,88.93,0.005905,88.96,0,1628534041.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534074,ior-n8ppn4t1048576.0.out
1628534041.0,15766.0,15766.0,31.9,529019174912.0,read,15818.0,15819.0,31.89,1024.0,1024.0,0.00326,31.89,0.000493,31.9,0,1628534041.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534074,ior-n8ppn4t1048576.0.out
1628534076.0,6843.0,13607.0,45.2,456575156224.0,write,5597.0,5599.0,72.07,1024.0,1024.0,0.018337,77.77,0.000632,77.79,0,1628534161.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534191,ior-n8ppn4t1048576.1.out
1628534161.0,13607.0,13607.0,29.0,456575156224.0,read,14992.0,14994.0,29.04,1024.0,1024.0,0.003338,29.04,0.000476,29.04,0,1628534161.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534191,ior-n8ppn4t1048576.1.out
1628534192.0,6861.0,14381.0,52.8,482546286592.0,write,5229.0,5230.0,81.96,1024.0,1024.0,0.022511,87.99,0.000557,88.01,0,1628534284.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534315,ior-n8ppn4t1048576.2.out
1628534284.0,14381.0,14381.0,30.2,482546286592.0,read,15247.0,15248.0,30.18,1024.0,1024.0,0.00263,30.18,0.0011,30.18,0,1628534284.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534315,ior-n8ppn4t1048576.2.out
1628534317.0,9604.0,13602.0,45.1,456407384064.0,write,5374.0,5376.0,80.3,1024.0,1024.0,0.019931,80.97,0.001041,80.99,0,1628534401.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534430,ior-n8ppn4t1048576.3.out
1628534401.0,13602.0,13602.0,28.5,456407384064.0,read,15290.0,15292.0,28.46,1024.0,1024.0,0.003057,28.46,0.000533,28.47,0,1628534401.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534430,ior-n8ppn4t1048576.3.out
1628534432.0,6945.0,14222.0,50.8,477211131904.0,write,5433.0,5434.0,73.36,1024.0,1024.0,0.020804,83.75,0.002526,83.77,0,1628534520.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534550,ior-n8ppn4t1048576.4.out
1628534520.0,14222.0,14222.0,29.9,477211131904.0,read,15218.0,15220.0,29.9,1024.0,1024.0,0.003576,29.9,0.00054,29.9,0,1628534520.0,sequential,8,32,4,1048576.0,17592186044416.0,1628534550,ior-n8ppn4t1048576.4.out
1628572453.0,1993221.0,6387550.0,71.9,588676608000.0,write,4500.0,1638636.0,110.11,2.81,2.81,0.020693,124.74,0.001085,124.76,0,1628572581.0,sequential,8,32,4,2880.0,17592186044416.0,1628572618,ior-n8ppn4t2880.0.out
1628572581.0,6387550.0,6387550.0,35.2,588676608000.0,read,15939.0,5803476.0,35.22,2.81,2.81,0.002201,35.22,0.000447,35.22,0,1628572581.0,sequential,8,32,4,2880.0,17592186044416.0,1628572618,ior-n8ppn4t2880.0.out
1628572625.0,2030716.0,5345569.0,56.9,492647639040.0,write,4936.0,1797686.0,86.67,2.81,2.81,0.020388,95.15,0.000463,95.18,0,1628572731.0,sequential,8,32,4,2880.0,17592186044416.0,1628572761,ior-n8ppn4t2880.1.out
1628572731.0,5345569.0,5345569.0,29.0,492647639040.0,read,16222.0,5906631.0,28.96,2.81,2.81,0.00166,28.96,0.00042,28.96,0,1628572731.0,sequential,8,32,4,2880.0,17592186044416.0,1628572761,ior-n8ppn4t2880.1.out
1628572765.0,1980502.0,7777404.0,61.6,716765552640.0,write,4568.0,1663571.0,118.02,2.81,2.81,0.021315,149.6,0.000461,149.63,0,1628572921.0,sequential,8,32,4,2880.0,17592186044416.0,1628572960,ior-n8ppn4t2880.2.out
1628572921.0,7777404.0,7777404.0,38.3,716765552640.0,read,17829.0,6491959.0,38.34,2.81,2.81,0.002602,38.34,0.000453,38.34,0,1628572921.0,sequential,8,32,4,2880.0,17592186044416.0,1628572960,ior-n8ppn4t2880.2.out
